ID_Product,PREP,LONG,LARG,HAUT,QTE,Volume_Product,POIDS,TYPE_OP,index,Number_Lines,Product_FREQUENCY,Quantity_demand,Average_Volume/Day,Familly
2154911,detail,115,45,15,25,77625,129,UNIT,3480,9,0.03461538461538462,24,7165.384615384615,Fragile
2143270,detail,110,55,2,1,12100,1,UNIT,3358,46,0.17692307692307693,56,2606.153846153846,Fragile
2224244,detail,350,43,43,8,647150,968,UNIT,4460,88,0.3384615384615385,205,510252.8846153846,Normal
417586,detail,165,75,60,1,742500,268,UNIT,1741,3,0.011538461538461539,3,8567.307692307691,Normal
285809,detail,240,45,5,1,54000,50,UNIT,664,43,0.16538461538461538,204,42369.230769230766,Fragile
230529,detail,164,125,71,150,1455500,676,UNIT,368,43,0.16538461538461538,95,531817.3076923077,Normal
377654,detail,190,190,30,5,1083000,250,UNIT,1337,12,0.046153846153846156,12,49984.61538461538,Normal
2224301,detail,250,55,55,8,756250,1341,UNIT,4495,57,0.21923076923076923,87,253052.88461538462,Normal
2061253,detail,230,80,40,100,736000,130,UNIT,2519,9,0.03461538461538462,35,99076.92307692308,Fragile
416233,detail,125,70,65,200,568750,599,UNIT,1694,25,0.09615384615384616,49,107187.5,Normal
416485,detail,195,190,115,100,4260750,330,UNIT,1706,269,1.0346153846153847,11908,195142350.0,Normal
369690,detail,180,90,48,40,777600,987,UNIT,1226,17,0.06538461538461539,31,92713.84615384616,Normal
2237399,detail,185,140,100,40,2590000,2957,UNIT,4586,29,0.11153846153846154,97,966269.2307692308,Normal
2007737,detail,135,120,95,750,1539000,2330,UNIT,2127,242,0.9307692307692308,929,5498965.384615385,Normal
2004150,detail,220,135,85,40,2524500,2830,UNIT,2008,601,2.3115384615384613,3621,35158517.307692304,Normal
2004160,detail,375,140,80,25,4200000,4642,UNIT,2018,275,1.0576923076923077,2094,33826153.84615385,Normal
2004231,detail,235,140,85,12,2796500,3055,UNIT,2067,11,0.04230769230769231,26,279650.0,Normal
219016,detail,235,140,50,500,1645000,1706,UNIT,319,58,0.2230769230769231,260,1645000.0,Normal
2039265,detail,163,120,65,500,1271400,2293,UNIT,2400,329,1.2653846153846153,1936,9467040.0,Normal
2061192,detail,110,80,20,100,176000,30,UNIT,2508,61,0.23461538461538461,1420,961230.7692307692,Fragile
2014885,detail,225,90,42,1,850500,1024,UNIT,2151,16,0.06153846153846154,18,58880.769230769234,Normal
2018418,detail,235,140,52,12,1710800,3770,UNIT,2172,61,0.23461538461538461,260,1710800.0,Normal
2018959,detail,600,180,50,1,5400000,1064,UNIT,2201,73,0.28076923076923077,154,3198461.5384615385,Normal
2041604,detail,189,139,97,100,2548287,3036,UNIT,2417,225,0.8653846153846154,1487,14574241.419230768,Normal
2041610,detail,188,140,100,25,2632000,3300,UNIT,2423,56,0.2153846153846154,394,3988492.3076923075,Normal
2065446,detail,150,50,50,1,375000,42,UNIT,2529,29,0.11153846153846154,109,157211.53846153847,Fragile
2079911,detail,180,135,80,50,1944000,2786,UNIT,2715,561,2.1576923076923076,2283,17069815.384615384,Normal
2079912,detail,180,135,85,50,2065500,3115,UNIT,2716,917,3.526923076923077,4682,37194888.461538464,Normal
2079915,detail,220,135,85,50,2524500,4045,UNIT,2719,1549,5.957692307692308,5891,57199344.23076923,Normal
2048089,detail,200,200,50,50,2000000,3476,UNIT,2454,24,0.09230769230769231,553,4253846.153846154,Normal
2053602,detail,237,75,65,1,1155375,584,UNIT,2474,326,1.2538461538461538,8336,37043100.0,Normal
2054485,detail,165,125,90,100,1856250,1006,UNIT,2491,44,0.16923076923076924,122,871009.6153846154,Normal
2105712,detail,220,135,85,50,2524500,2960,UNIT,2898,794,3.0538461538461537,6081,59044171.15384615,Normal
2105718,detail,225,140,85,25,2677500,2463,UNIT,2904,859,3.3038461538461537,4066,41871980.76923077,Normal
2105855,detail,380,140,80,25,4256000,4825,UNIT,2911,51,0.19615384615384615,396,6482215.384615385,Normal
2121386,detail,275,150,70,1,2887500,218,UNIT,3155,1164,4.476923076923077,3994,44356442.307692304,Normal
2105864,detail,220,135,85,50,2524500,2982,UNIT,2920,348,1.3384615384615384,1989,19312425.0,Normal
2105869,detail,220,135,85,25,2524500,2498,UNIT,2925,346,1.3307692307692307,1739,16885021.153846152,Normal
2119773,detail,230,140,60,100,1932000,1796,UNIT,3129,69,0.2653846153846154,212,1575323.076923077,Normal
2120338,detail,575,125,110,4,7906250,5040,UNIT,3141,69,0.2653846153846154,86,2615144.230769231,Heavy
2098521,detail,240,165,105,1,4158000,1175,UNIT,2839,668,2.5692307692307694,879,14057238.461538462,Normal
2122281,detail,530,100,100,4,5300000,3620,UNIT,3177,168,0.6461538461538462,239,4871923.076923077,Normal
2154918,detail,170,80,2,5,27200,34,UNIT,3487,91,0.35,126,13181.538461538461,Fragile
2102016,detail,185,140,110,1100,2849000,2136,UNIT,2873,13,0.05,92,1008107.6923076923,Normal
2164506,detail,135,85,50,20,573750,367,UNIT,3724,257,0.9884615384615385,2410,5318221.153846154,Normal
2164508,detail,142,120,55,20,937200,842,UNIT,3726,400,1.5384615384615385,1759,6340518.461538462,Normal
2184507,detail,120,90,80,25,864000,1409,UNIT,3962,149,0.573076923076923,693,2302892.3076923075,Normal
2172920,detail,330,260,100,50,8580000,2703,UNIT,3827,533,2.05,1265,41745000.0,Normal
2172921,detail,330,300,100,50,9900000,3748,UNIT,3828,361,1.3884615384615384,756,28786153.846153848,Normal
2172926,detail,380,290,130,25,14326000,3035,UNIT,3833,284,1.0923076923076922,1155,63640500.0,Normal
2173903,detail,140,95,50,100,665000,709,UNIT,3850,97,0.3730769230769231,1045,2672788.4615384615,Normal
2159814,detail,380,335,115,1,14639500,948,UNIT,3648,78,0.3,89,5011213.461538462,Normal
2159983,detail,245,140,100,20,3430000,4760,UNIT,3654,11,0.04230769230769231,49,646423.0769230769,Normal
2168652,detail,145,100,40,1,580000,1888,UNIT,3759,20,0.07692307692307693,22,49076.92307692308,Normal
2223929,detail,375,140,100,10,5250000,7973,UNIT,4415,29,0.11153846153846154,98,1978846.1538461538,Heavy
2224216,detail,220,35,15,1,115500,50,UNIT,4443,103,0.39615384615384613,672,298523.07692307694,Fragile
2223865,detail,140,95,50,20,665000,833,UNIT,4367,144,0.5538461538461539,1526,3903038.4615384615,Normal
2223888,detail,535,90,80,10,3852000,8846,UNIT,4388,74,0.2846153846153846,365,5407615.384615385,Heavy
2223914,detail,375,140,50,10,2625000,5910,UNIT,4402,91,0.35,461,4654326.923076923,Heavy
2223850,detail,240,140,100,20,3360000,5740,UNIT,4354,139,0.5346153846153846,635,8206153.846153846,Heavy
2223853,detail,140,92,50,20,644000,818,UNIT,4357,203,0.7807692307692308,3224,7985600.0,Normal
2223826,detail,375,140,50,20,2625000,3280,UNIT,4331,64,0.24615384615384617,224,2261538.4615384615,Normal
2246791,detail,190,140,80,50,2128000,1960,UNIT,4713,166,0.6384615384615384,556,4550646.153846154,Normal
283512,detail,120,80,50,100,480000,651,UNIT,621,189,0.7269230769230769,3561,6574153.846153846,Normal
290030,detail,140,95,80,25,1064000,911,UNIT,692,93,0.3576923076923077,811,3318861.5384615385,Normal
290072,detail,180,140,80,25,2016000,1919,UNIT,701,143,0.55,1429,11080246.153846154,Normal
304023,detail,174,139,66,25,1596276,1944,UNIT,742,20,0.07692307692307693,72,442045.6615384615,Normal
431681,detail,216,133,153,8,4395384,7776,UNIT,1922,17,0.06538461538461539,35,591686.3076923077,Heavy
2224211,detail,195,35,35,1,238875,352,UNIT,4440,276,1.0615384615384615,582,534712.5,Normal
2173904,detail,140,92,50,100,644000,816,UNIT,3851,84,0.3230769230769231,699,1731369.2307692308,Normal
2223859,detail,187,70,50,20,654500,1155,UNIT,4361,38,0.14615384615384616,171,430459.6153846154,Normal
423863,detail,282,125,135,50,4758750,2480,UNIT,1846,139,0.5346153846153846,594,10871913.461538462,Normal
331552,detail,375,80,80,4,2400000,4649,UNIT,986,55,0.21153846153846154,619,5713846.153846154,Normal
304195,detail,166,114,95,6,1797780,1565,UNIT,783,228,0.8769230769230769,2898,20038332.46153846,Normal
2105862,detail,380,140,80,12,4256000,4640,UNIT,2918,74,0.2846153846153846,403,6596800.0,Normal
293423,detail,330,30,30,1,297000,317,UNIT,708,11,0.04230769230769231,20,22846.153846153848,Normal
2237406,detail,235,140,100,6,3290000,4313,UNIT,4590,16,0.06153846153846154,54,683307.6923076923,Normal
332076,detail,210,190,40,1,1596000,523,UNIT,1009,268,1.0307692307692307,665,4082076.923076923,Normal
360650,detail,405,380,15,1,2308500,2354,UNIT,1142,20,0.07692307692307693,59,523851.92307692306,Normal
2184533,detail,92,92,77,50,651728,1231,UNIT,3985,53,0.20384615384615384,313,784580.2461538462,Normal
410020,detail,400,360,107,1,15408000,1430,UNIT,1623,1,0.0038461538461538464,1,59261.53846153846,Normal
2061197,detail,300,70,20,100,420000,139,UNIT,2511,102,0.3923076923076923,3936,6358153.846153846,Fragile
401263,detail,280,120,75,100,2520000,1224,UNIT,1521,327,1.2576923076923077,2047,19840153.846153848,Normal
409410,detail,390,165,35,100,2252250,738,UNIT,1616,126,0.4846153846153846,1208,10464300.0,Normal
2296014,detail,45,45,20,1,40500,150,UNIT,5018,139,0.5346153846153846,162,25234.615384615383,Fragile
2279302,detail,155,45,45,1,313875,171,UNIT,4956,268,1.0307692307692307,612,738813.4615384615,Fragile
2215806,detail,130,120,55,1,858000,206,UNIT,4232,9,0.03461538461538462,9,29700.0,Normal
2270748,detail,157,67,35,1,368165,83,UNIT,4898,23,0.08846153846153847,206,291699.96153846156,Fragile
340427,detail,120,5,5,1,3000,48,UNIT,1115,5,0.019230769230769232,42,484.61538461538464,Fragile
256311,detail,169,128,72,100,1557504,1706,UNIT,467,55,0.21153846153846154,1014,6074265.6,Normal
2136354,detail,60,50,10,5,30000,19,UNIT,3295,195,0.75,381,43961.53846153846,Fragile
20866,detail,273,273,89,10,6633081,2410,UNIT,73,89,0.3423076923076923,298,7602531.3,Normal
2168884,detail,575,55,35,1,1106875,1569,UNIT,3773,50,0.19230769230769232,73,310776.4423076923,Normal
263359,detail,97,91,43,1,379561,184,UNIT,522,27,0.10384615384615385,27,39415.95,Fragile
417625,detail,155,80,60,1,744000,231,UNIT,1763,1,0.0038461538461538464,1,2861.5384615384614,Normal
2117965,detail,235,235,25,6,1380625,3276,UNIT,3091,477,1.8346153846153845,1032,5480019.230769231,Normal
2118670,detail,155,155,5,1,120125,166,UNIT,3114,173,0.6653846153846154,439,202826.4423076923,Fragile
2261970,detail,210,85,30,1,535500,163,UNIT,4847,13,0.05,20,41192.307692307695,Fragile
2261158,detail,157,72,60,1,678240,133,UNIT,4773,77,0.29615384615384616,196,511288.6153846154,Fragile
382390,detail,375,70,50,1,1312500,780,UNIT,1374,521,2.003846153846154,769,3881971.153846154,Normal
271961,detail,120,80,55,100,528000,424,UNIT,533,64,0.24615384615384617,151,306646.1538461539,Normal
2059530,detail,110,110,60,1,726000,204,UNIT,2501,77,0.29615384615384616,1426,3981830.769230769,Normal
2165377,detail,465,65,5,1,151125,194,UNIT,3736,80,0.3076923076923077,190,110437.5,Fragile
7303,detail,32,16,8,1,4096,30,UNIT,14,8,0.03076923076923077,13,204.8,Fragile
2021997,detail,125,40,35,8,175000,312,UNIT,2219,875,3.3653846153846154,1206,811730.7692307692,Normal
2159089,detail,125,115,55,1,790625,204,UNIT,3570,138,0.5307692307692308,236,717644.2307692308,Normal
2006301,detail,60,60,315,1,1134000,982,UNIT,2090,58,0.2230769230769231,85,370730.76923076925,Normal
2296083,detail,70,40,20,1,56000,247,UNIT,5043,7,0.026923076923076925,11,2369.230769230769,Normal
2006305,detail,60,60,315,1,1134000,1100,UNIT,2094,78,0.3,134,584446.1538461539,Normal
2288756,detail,242,30,30,1,217800,223,UNIT,5004,11,0.04230769230769231,13,10890.0,Normal
2194683,detail,130,130,25,6,422500,941,UNIT,4076,66,0.25384615384615383,103,167375.0,Normal
2153444,detail,430,135,125,1,7256250,2140,UNIT,3433,12,0.046153846153846156,13,362812.5,Normal
2159427,detail,420,65,65,1,1774500,670,UNIT,3626,7,0.026923076923076925,8,54600.0,Normal
2221954,detail,285,55,10,5,156750,129,UNIT,4280,109,0.41923076923076924,148,89226.92307692308,Fragile
2197930,detail,85,12,12,1,12240,23,UNIT,4086,91,0.35,498,23444.30769230769,Fragile
369226,detail,102,74,42,1,317016,108,UNIT,1184,9,0.03461538461538462,10,12192.923076923076,Fragile
2133043,detail,395,365,125,1,18021875,4882,UNIT,3274,195,0.75,279,19338858.173076924,Normal
2039212,detail,327,32,32,1,334848,124,UNIT,2380,37,0.1423076923076923,100,128787.69230769231,Fragile
2224277,detail,255,75,75,32,1434375,2740,UNIT,4477,41,0.1576923076923077,50,275841.3461538461,Normal
2261147,detail,155,60,45,1,418500,82,UNIT,4762,84,0.3230769230769231,242,389526.92307692306,Fragile
2207578,detail,230,140,40,10,1288000,689,UNIT,4206,94,0.36153846153846153,310,1535692.3076923077,Normal
2039056,detail,70,30,30,10,63000,48,UNIT,2340,54,0.2076923076923077,95,23019.23076923077,Fragile
2200892,detail,265,265,3,1,210675,550,UNIT,4121,201,0.7730769230769231,610,494275.96153846156,Normal
2036318,detail,220,135,85,10,2524500,4405,UNIT,2301,20,0.07692307692307693,54,524319.2307692308,Normal
411507,detail,330,25,25,1,206250,150,UNIT,1645,66,0.25384615384615383,168,133269.23076923078,Fragile
315742,detail,159,158,128,50,3215616,856,UNIT,945,39,0.15,75,927581.5384615385,Normal
402055,detail,423,60,60,1,1522800,797,UNIT,1539,31,0.11923076923076924,73,427555.3846153846,Normal
2159571,detail,575,65,60,1,2242500,892,UNIT,3637,45,0.17307692307692307,65,560625.0,Normal
2287628,detail,188,140,80,40,2105600,3467,UNIT,4989,24,0.09230769230769231,75,607384.6153846154,Normal
304924,detail,200,40,40,10,320000,204,UNIT,824,87,0.3346153846153846,176,216615.38461538462,Normal
383582,detail,116,76,51,100,449616,452,UNIT,1393,1,0.0038461538461538464,4,6917.169230769231,Normal
2052996,detail,95,65,82,1,506350,124,UNIT,2472,86,0.33076923076923076,103,200592.5,Fragile
365598,detail,270,240,110,1,7128000,1356,UNIT,1157,27,0.10384615384615385,43,1178861.5384615385,Normal
2150747,detail,235,235,107,10,5909075,7002,UNIT,3411,36,0.13846153846153847,84,1909085.7692307692,Heavy
2210799,detail,380,118,130,1,5829200,613,UNIT,4214,510,1.9615384615384615,608,13631360.0,Normal
2197629,detail,150,13,13,1,25350,45,UNIT,4085,5,0.019230769230769232,12,1170.0,Fragile
433771,detail,110,15,15,1,24750,64,UNIT,1934,38,0.14615384615384616,292,27796.153846153848,Fragile
2128502,detail,490,35,35,1,600250,649,UNIT,3257,188,0.7230769230769231,363,838041.3461538461,Normal
409172,detail,310,15,15,1,69750,67,UNIT,1563,18,0.2727272727272727,59,62352.27272727273,Fragile
2103181,detail,140,80,10,1,112000,32,UNIT,2882,56,0.2153846153846154,60,25846.153846153848,Fragile
416741,detail,190,150,90,100,2565000,2106,UNIT,1718,171,0.6576923076923077,442,4360500.0,Normal
2038976,detail,70,30,30,25,63000,100,UNIT,2332,9,0.03461538461538462,9,2180.769230769231,Fragile
1953,detail,530,30,30,1,477000,1080,UNIT,4,238,0.9153846153846154,314,576069.2307692308,Normal
202898,detail,460,60,60,1,1656000,2150,UNIT,219,25,0.09615384615384616,44,280246.1538461539,Normal
243738,detail,210,80,35,1,588000,362,UNIT,430,79,0.3038461538461538,163,368630.76923076925,Normal
7611,detail,32,5,16,1,2560,20,UNIT,45,1,0.015151515151515152,5,193.93939393939394,Fragile
2154915,detail,170,80,3,5,40800,37,UNIT,3484,62,0.23846153846153847,132,20713.846153846152,Fragile
2261204,detail,185,115,85,1,1808375,286,UNIT,4818,41,0.1576923076923077,70,486870.1923076923,Normal
2243826,detail,120,95,20,1,228000,21,UNIT,4694,5,0.07575757575757576,11,38000.0,Fragile
2179715,detail,235,50,15,5,176250,152,UNIT,3881,55,0.21153846153846154,184,124730.76923076923,Fragile
2280107,detail,80,20,20,1,32000,28,UNIT,4967,15,0.057692307692307696,32,3938.4615384615386,Fragile
2216107,detail,420,55,45,1,1039500,448,UNIT,4257,13,0.05,19,75963.46153846153,Normal
282311,detail,300,80,45,1,1080000,586,UNIT,611,1478,5.684615384615385,2674,11107384.615384616,Normal
305019,detail,250,40,30,1,300000,79,UNIT,849,50,0.19230769230769232,136,156923.07692307694,Fragile
2061409,detail,240,165,80,1,3168000,513,UNIT,2522,1590,6.115384615384615,2086,25417107.692307692,Normal
2094452,detail,60,45,45,1,121500,341,UNIT,2819,357,1.373076923076923,731,341601.92307692306,Normal
2041605,detail,185,140,100,50,2590000,2957,UNIT,2418,148,0.5692307692307692,949,9453500.0,Normal
417574,detail,140,70,40,1,392000,146,UNIT,1735,3,0.011538461538461539,8,12061.538461538461,Fragile
2168875,detail,505,50,50,1,1262500,1328,UNIT,3765,639,2.457692307692308,867,4209951.923076923,Normal
2072849,detail,200,115,55,1,1265000,1170,UNIT,2643,683,2.626923076923077,1262,6140115.384615385,Normal
327150,detail,40,40,5,1,8000,12,UNIT,971,6,0.023076923076923078,13,400.0,Fragile
3513334,detail,375,140,95,500,4987500,3664,UNIT,5090,25,0.09615384615384616,71,1361971.1538461538,Normal
2159209,detail,215,210,53,1,2392950,516,UNIT,3580,87,0.3346153846153846,109,1003198.2692307692,Normal
2170663,detail,95,30,30,10,85500,76,UNIT,3797,30,0.11538461538461539,51,16771.153846153848,Fragile
304932,detail,230,40,40,5,368000,330,UNIT,832,53,0.20384615384615384,140,198153.84615384616,Normal
2222128,detail,210,55,15,5,173250,93,UNIT,4295,224,0.8615384615384616,467,311183.6538461539,Fragile
2076515,detail,440,70,63,1,1940400,481,UNIT,2690,24,0.09230769230769231,86,641824.6153846154,Normal
2168876,detail,575,50,50,1,1437500,1559,UNIT,3766,179,0.6884615384615385,286,1581250.0,Normal
2192523,detail,430,287,120,1,14809200,4621,UNIT,4057,71,0.27307692307692305,96,5468012.307692308,Normal
2200891,detail,150,150,3,1,67500,130,UNIT,4120,481,1.85,1526,396173.07692307694,Fragile
304176,detail,260,230,90,10,5382000,4180,UNIT,775,14,0.05384615384615385,21,434700.0,Normal
2216121,detail,430,125,110,1,5912500,2118,UNIT,4269,24,0.09230769230769231,33,750432.6923076923,Normal
305857,detail,235,140,80,100,2632000,3035,UNIT,869,33,0.12692307692307692,57,577015.3846153846,Normal
2044077,detail,240,165,53,1,2098800,568,UNIT,2435,13,0.05,14,113012.30769230769,Normal
375958,detail,187,141,81,12,2135727,2635,UNIT,1311,116,0.4461538461538462,618,5076458.792307693,Normal
3513339,detail,190,140,105,250,2793000,1778,UNIT,5092,4,0.015384615384615385,10,107423.07692307692,Normal
2128504,detail,335,40,40,1,536000,535,UNIT,3259,113,0.4346153846153846,405,834923.0769230769,Normal
2227702,detail,185,100,100,2,1850000,3121,UNIT,4506,18,0.06923076923076923,56,398461.53846153844,Normal
339271,detail,512,85,85,1,3699200,1936,UNIT,1085,25,0.09615384615384616,55,782523.0769230769,Normal
207323,detail,200,200,3,1,120000,54,UNIT,269,50,0.19230769230769232,89,41076.92307692308,Fragile
412327,detail,65,35,30,2,68250,16,UNIT,1651,3,0.011538461538461539,5,1312.5,Fragile
11267,detail,112,25,25,1,70000,107,UNIT,60,27,0.10384615384615385,40,10769.23076923077,Fragile
30709,detail,143,38,38,1,206492,240,UNIT,89,13,0.05,34,27002.8,Normal
2168886,detail,575,115,50,1,3306250,1883,UNIT,3775,246,0.9461538461538461,499,6345456.730769231,Normal
2242013,detail,560,110,105,1,6468000,9486,UNIT,4662,17,0.06538461538461539,19,472661.53846153844,Heavy
371371,detail,385,296,181,500,20626760,2320,UNIT,1238,168,0.6461538461538462,648,51408232.615384616,Normal
2163333,detail,135,100,40,1,540000,1276,UNIT,3695,58,0.2230769230769231,77,159923.07692307694,Normal
274565,detail,130,80,60,25,624000,209,UNIT,563,9,0.03461538461538462,161,386400.0,Normal
2071115,detail,100,15,15,10,22500,19,UNIT,2610,39,0.15,47,4067.3076923076924,Fragile
2310199,detail,125,60,5,10,37500,26,UNIT,5062,191,0.7346153846153847,333,48028.846153846156,Fragile
2006300,detail,235,40,11,1,103400,88,UNIT,2089,151,0.5807692307692308,281,111751.53846153847,Fragile
2154904,detail,275,40,20,10,220000,428,UNIT,3473,17,0.06538461538461539,28,23692.30769230769,Normal
2207576,detail,235,140,40,20,1316000,578,UNIT,4204,45,0.17307692307692307,259,1310938.4615384615,Normal
435442,detail,330,225,150,1,11137500,1074,UNIT,1971,31,0.11923076923076924,31,1327932.6923076923,Normal
2259034,detail,135,135,20,6,364500,739,UNIT,4749,197,0.7576923076923077,293,410763.46153846156,Normal
