,index,ID_Product,ID_OP,ID_COLIS,CLIENT,QTE_COLISEE,ID_GARE,DATE_LIVRAISON,TYPE_OP,CODE_BARRE,PREP
1377,3030,2153444,342996379,1,538442760,1,GARE20,24/11/2021,UNIT,AH-02-05-A,detail
1378,3031,2234462,342996381,1,638179059,1,GARE20,24/11/2021,UNIT,AG-03-05-A,detail
1379,3032,2158294,342996451,1,538442780,1,GARE24,24/11/2021,UNIT,CF-04-05-B,detail
1380,3035,243751,342995666,1,538442173,2,GARE03,24/11/2021,UNIT,48-07-15-B,detail
1381,3034,381404,342995702,1,638174322,4,GARE23,24/11/2021,UNIT,BB-03-02-B,detail
1382,3036,2093434,342995419,1,538442469,2,GARE05,24/11/2021,UNIT,12-18-00-B,detail
1383,3037,333434,342996134,1,538442635,1,GARE03,24/11/2021,UNIT,48-16-05-A,detail
1384,3024,206660,342996357,1,538442705,1,GARE24,24/11/2021,UNIT,CN-01-02-B,detail
1385,2823,2224301,343003786,1,538443733,8,GARE24,25/11/2021,UNIT,CC-03-03-B,detail
1386,2824,304901,343003786,1,538443733,2,GARE03,25/11/2021,UNIT,48-03-10-A,detail
1387,2811,304912,343003786,1,538443733,2,GARE12,25/11/2021,UNIT,19-18-06-A,detail
1388,2826,305539,343002440,1,538443150,1,GARE17,25/11/2021,UNIT,13-14-01-A,detail
1389,2827,2063247,343002428,1,538443101,1,GARE23,25/11/2021,UNIT,BA-03-04-A,detail
1390,2828,2070403,343002428,1,538443101,1,GARE03,25/11/2021,UNIT,48-04-36-A,detail
1391,2829,243742,343002445,1,538443157,2,GARE24,25/11/2021,UNIT,CG-02-01-B,detail
1392,2825,304903,343003786,1,538443733,1,GARE20,25/11/2021,UNIT,AA-02-05-D,detail
1393,2822,2224278,343003786,1,538443733,2,GARE23,25/11/2021,UNIT,BH-01-04-A,detail
1394,2817,207342,343003776,1,538443618,2,GARE03,25/11/2021,UNIT,48-01-04-A,detail
1395,2820,2224238,343003786,1,538443733,3,GARE15,25/11/2021,UNIT,21-10-06-C,detail
1396,2819,304907,343003786,1,538443733,2,GARE03,25/11/2021,UNIT,48-03-34-A,detail
1397,2818,285486,343003695,1,538443823,1,GARE03,25/11/2021,UNIT,48-02-11-A,detail
1398,2816,207340,343003776,1,538443618,2,GARE03,25/11/2021,UNIT,48-01-20-A,detail
1399,2815,207337,343003776,1,538443618,2,GARE03,25/11/2021,UNIT,48-07-12-A,detail
1400,2814,207324,343003776,1,538443618,2,GARE03,25/11/2021,UNIT,48-03-22-A,detail
1401,2813,207321,343003776,1,538443618,2,GARE03,25/11/2021,UNIT,48-01-12-A,detail
1402,2830,279660,343002448,1,538443173,3,GARE20,25/11/2021,UNIT,AD-01-01-A,detail
1403,2812,413422,343003774,1,538442014,2,GARE02,25/11/2021,UNIT,45-05-01-E,detail
1404,2821,2224276,343003786,1,538443733,2,GARE15,25/11/2021,UNIT,21-07-06-B,detail
1405,2831,281862,343002419,1,538443098,4,GARE20,25/11/2021,UNIT,AC-01-01-A,detail
1406,2843,2224283,343002465,1,538443220,1,GARE15,25/11/2021,UNIT,21-04-06-A,detail
1407,2833,62187,343002507,1,538443309,1,GARE20,25/11/2021,UNIT,AK-02-05-A,detail
1408,2852,426384,343002390,1,538442994,1,GARE23,25/11/2021,UNIT,BF-03-04-B,detail
1409,2810,20853,343003847,1,538443271,1,GARE22,25/11/2021,UNIT,50-06-01-E,detail
1410,2851,305055,343002372,1,538442947,6,GARE20,25/11/2021,UNIT,AE-03-05-B,detail
1411,2850,2122149,343002302,1,538435699,1,GARE20,25/11/2021,UNIT,AB-03-06-D,detail
1412,2849,2237409,343002279,1,538415648,5,GARE24,25/11/2021,UNIT,CF-04-03-A,detail
1413,2848,2254647,343002286,1,538424268,1,GARE18,25/11/2021,UNIT,13-18-00-A,detail
1414,2847,2139632,343002284,1,538443040,1,GARE02,25/11/2021,UNIT,DB-01-01-A,detail
1415,2846,369660,343002327,1,538441686,3,GARE02,25/11/2021,UNIT,45-09-01-E,detail
1416,2845,62222,343002337,1,538442812,1,GARE02,25/11/2021,UNIT,DC-06-04-B,detail
1417,2844,2037817,343002320,1,538440885,1,GARE08,25/11/2021,UNIT,20-32-06-B,detail
1418,2842,2179043,343002466,1,538443221,30,GARE14,25/11/2021,UNIT,19-06-06-B,detail
